This, line, contains, headers, and, can, be, ignored 
,,Base Scenario, 0 
,,,,,IR_EURPC1,0,,,,,,parallel shift,-0.95413 
,,,,,IR_EURPC2,0,,,,,,parallel shift,-0.35246 
,,,,,IR_EURPC3,0,,,,,,parallel shift,-0.04321 
,,,,,IR_EURPC4,0,,,,,,parallel shift,-0.011298 
,,,,,IR_GBPPC1,0,,,,,,parallel shift,-0.68944 
,,,,,IR_GBPPC2,0,,,,,,parallel shift,-0.40155 
,,,,,IR_GBPPC3,0,,,,,,parallel shift,-0.10508 
,,,,,IR_GBPPC4,0,,,,,,parallel shift,-0.010705 
,,,,,IR_HKDPC1,0,,,,,,parallel shift,-1.1939 
,,,,,IR_HKDPC2,0,,,,,,parallel shift,-0.60318 
,,,,,IR_HKDPC3,0,,,,,,parallel shift,-0.062113 
,,,,,IR_HKDPC4,0,,,,,,parallel shift,-0.022729 
,,,,,IR_HUFPC1,0,,,,,,parallel shift,-0.93543 
,,,,,IR_HUFPC2,0,,,,,,parallel shift,-0.14577 
,,,,,IR_HUFPC3,0,,,,,,parallel shift,-0.024928 
,,,,,IR_HUFPC4,0,,,,,,parallel shift,-0.0026092 
,,,,,IR_INRPC1,0,,,,,,parallel shift,-1.2754 
,,,,,IR_INRPC2,0,,,,,,parallel shift,-0.24664 
,,,,,IR_INRPC3,0,,,,,,parallel shift,-0.055174 
,,,,,IR_INRPC4,0,,,,,,parallel shift,-0.013634 
,,,,,IR_JPYPC1,0,,,,,,parallel shift,-2.151 
,,,,,IR_JPYPC2,0,,,,,,parallel shift,-0.85478 
,,,,,IR_JPYPC3,0,,,,,,parallel shift,-0.17855 
,,,,,IR_JPYPC4,0,,,,,,parallel shift,-0.045607 
,,,,,IR_KRWPC1,0,,,,,,parallel shift,-0.71698 
,,,,,IR_KRWPC2,0,,,,,,parallel shift,-0.17212 
,,,,,IR_KRWPC3,0,,,,,,parallel shift,-0.01461 
,,,,,IR_KRWPC4,0,,,,,,parallel shift,-0.0039267 
,,,,,IR_MXNPC1,0,,,,,,parallel shift,-0.51924 
,,,,,IR_MXNPC2,0,,,,,,parallel shift,-0.39487 
,,,,,IR_MXNPC3,0,,,,,,parallel shift,-0.1004 
,,,,,IR_MXNPC4,0,,,,,,parallel shift,-0.0044699 
,,,,,IR_MYRPC1,0,,,,,,parallel shift,-1.1591 
,,,,,IR_MYRPC2,0,,,,,,parallel shift,-0.11689 
,,,,,IR_MYRPC3,0,,,,,,parallel shift,-0.010831 
,,,,,IR_MYRPC4,0,,,,,,parallel shift,-0.0018353 
,,,,,IR_NOKPC1,0,,,,,,parallel shift,-0.71987 
,,,,,IR_NOKPC2,0,,,,,,parallel shift,-0.27956 
,,,,,IR_NOKPC3,0,,,,,,parallel shift,-0.033614 
,,,,,IR_NOKPC4,0,,,,,,parallel shift,-0.0063419 
,,,,,IR_NZDPC1,0,,,,,,parallel shift,-0.9901 
,,,,,IR_NZDPC2,0,,,,,,parallel shift,-0.18931 
,,,,,IR_NZDPC3,0,,,,,,parallel shift,-0.0084798 
,,,,,IR_NZDPC4,0,,,,,,parallel shift,-0.0046974 
,,,,,IR_PENPC1,0,,,,,,parallel shift,-0.75879 
,,,,,IR_PENPC2,0,,,,,,parallel shift,-0.63302 
,,,,,IR_PENPC3,0,,,,,,parallel shift,-0.15 
,,,,,IR_PENPC4,0,,,,,,parallel shift,-0.042656 
,,,,,IR_PLNPC1,0,,,,,,parallel shift,-0.80334 
,,,,,IR_PLNPC2,0,,,,,,parallel shift,-0.11064 
,,,,,IR_PLNPC3,0,,,,,,parallel shift,-0.0075721 
,,,,,IR_PLNPC4,0,,,,,,parallel shift,-0.0030836 
,,,,,IR_RONPC1,0,,,,,,parallel shift,-2.9307 
,,,,,IR_RONPC2,0,,,,,,parallel shift,-0.066294 
,,,,,IR_RONPC3,0,,,,,,parallel shift,-0.0093631 
,,,,,IR_RONPC4,0,,,,,,parallel shift,-0.0047532 
,,,,,IR_RUBPC1,0,,,,,,parallel shift,-3.1676 
,,,,,IR_RUBPC2,0,,,,,,parallel shift,-0.66176 
,,,,,IR_RUBPC3,0,,,,,,parallel shift,-0.13807 
,,,,,IR_RUBPC4,0,,,,,,parallel shift,-0.040647 
,,,,,IR_SEKPC1,0,,,,,,parallel shift,-1.4748 
,,,,,IR_SEKPC2,0,,,,,,parallel shift,-0.5835 
,,,,,IR_SEKPC3,0,,,,,,parallel shift,-0.063412 
,,,,,IR_SEKPC4,0,,,,,,parallel shift,-0.013945 
,,,,,IR_THBPC1,0,,,,,,parallel shift,-2.1955 
,,,,,IR_THBPC2,0,,,,,,parallel shift,-0.41435 
,,,,,IR_THBPC3,0,,,,,,parallel shift,-0.03046 
,,,,,IR_THBPC4,0,,,,,,parallel shift,-0.01433 
,,,,,IR_TRYPC1,0,,,,,,parallel shift,-1.1197 
,,,,,IR_TRYPC2,0,,,,,,parallel shift,-0.51961 
,,,,,IR_TRYPC3,0,,,,,,parallel shift,-0.052912 
,,,,,IR_TRYPC4,0,,,,,,parallel shift,-0.0022276 
,,,,,IR_TWDPC1,0,,,,,,parallel shift,-2.0321 
,,,,,IR_TWDPC2,0,,,,,,parallel shift,-0.58132 
,,,,,IR_TWDPC3,0,,,,,,parallel shift,-0.019181 
,,,,,IR_TWDPC4,0,,,,,,parallel shift,-0.0040001 
,,,,,IR_USDPC1,0,,,,,,parallel shift,-1.6036 
,,,,,IR_USDPC2,0,,,,,,parallel shift,-0.57445 
,,,,,IR_USDPC3,0,,,,,,parallel shift,-0.077254 
,,,,,IR_USDPC4,0,,,,,,parallel shift,-0.015337 
,,,,,IRIV_AUD,0,,,,,,parallel shift,0 
,,,,,IRIV_BGN,0,,,,,,parallel shift,0 
,,,,,IRIV_BRL,0,,,,,,parallel shift,0 
,,,,,IRIV_CAD,0,,,,,,parallel shift,0 
,,,,,IRIV_CHF,0,,,,,,parallel shift,0 
,,,,,IRIV_CLP,0,,,,,,parallel shift,0 
,,,,,IRIV_CNY,0,,,,,,parallel shift,0 
,,,,,IRIV_COP,0,,,,,,parallel shift,0 
,,,,,IRIV_CZK,0,,,,,,parallel shift,0 
,,,,,IRIV_DKK,0,,,,,,parallel shift,0 
,,,,,IRIV_EUR,0,,,,,,parallel shift,0 
,,,,,IRIV_GBP,0,,,,,,parallel shift,0 
,,,,,IRIV_HKD,0,,,,,,parallel shift,0 
,,,,,IRIV_HUF,0,,,,,,parallel shift,0 
,,,,,IRIV_INR,0,,,,,,parallel shift,0 
,,,,,IRIV_JPY,0,,,,,,parallel shift,0 
,,,,,IRIV_KRW,0,,,,,,parallel shift,0 
,,,,,IRIV_MXN,0,,,,,,parallel shift,0 
,,,,,IRIV_MYR,0,,,,,,parallel shift,0 
,,,,,IRIV_NOK,0,,,,,,parallel shift,0 
,,,,,IRIV_NZD,0,,,,,,parallel shift,0 
,,,,,IRIV_PEN,0,,,,,,parallel shift,0 
,,,,,IRIV_PLN,0,,,,,,parallel shift,0 
,,,,,IRIV_RON,0,,,,,,parallel shift,0 
,,,,,IRIV_RUB,0,,,,,,parallel shift,0 
,,,,,IRIV_SEK,0,,,,,,parallel shift,0 
,,,,,IRIV_THB,0,,,,,,parallel shift,0 
,,,,,IRIV_TRY,0,,,,,,parallel shift,0 
,,,,,IRIV_TWD,0,,,,,,parallel shift,0 
,,,,,IRIV_USD,0,,,,,,parallel shift,0 
,,,,,BF_BCOPC3A2,0,,,,,,parallel shift,0 
,,,,,BF_BCOPC3A8,0,,,,,,parallel shift,0 
,,,,,BF_EUG4TR,0,,,,,,parallel shift,0 
,,,,,BF_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0 
,,,,,BF_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0 
,,,,,BF_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0 
,,,,,BF_INGRASCLX,0,,,,,,parallel shift,0 
,,,,,BF_JGENVUEG,0,,,,,,parallel shift,0 
,,,,,BF_JNEU1R3,0,,,,,,parallel shift,0 
,,,,,BF_KISKGA2Y,0,,,,,,parallel shift,0 
,,,,,BF_LVACLC,0,,,,,,parallel shift,0 
,,,,,BF_LVACLG,0,,,,,,parallel shift,0 
,,,,,BF_MAXIDX,0,,,,,,parallel shift,0 
,,,,,BF_MAXRMAX,0,,,,,,parallel shift,0 
,,,,,BF_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0 
,,,,,BF_PANEURHY_EUR_HEDG,0,,,,,,parallel shift,0 
,,,,,BF_PDGATR,0,,,,,,parallel shift,0 
,,,,,BF_SBJYL,0,,,,,,parallel shift,0 
,,,,,BF_SBWGNJYC,0,,,,,,parallel shift,0 
,,,,,BF_SBWGNJYU,0,,,,,,parallel shift,0 
,,,,,BF_SPCBCR,0,,,,,,parallel shift,0 
,,,,,BF_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0 
,,,,,BF_USCORPHY_EUR_HEDG,0,,,,,,parallel shift,0 
,,,,,BFIV_BCOPC3A2,0,,,,,,parallel shift,0 
,,,,,BFIV_BCOPC3A8,0,,,,,,parallel shift,0 
,,,,,BFIV_EUG4TR,0,,,,,,parallel shift,0 
,,,,,BFIV_EURAGG_EUR_HEDG,0,,,,,,parallel shift,0 
,,,,,BFIV_EURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0 
,,,,,BFIV_GLOBCRED_AUD_HEDG,0,,,,,,parallel shift,0 
,,,,,BFIV_JGENVUEG,0,,,,,,parallel shift,0 
,,,,,BFIV_JNEU1R3,0,,,,,,parallel shift,0 
,,,,,BFIV_KISKGA2Y,0,,,,,,parallel shift,0 
,,,,,BFIV_LVACLC,0,,,,,,parallel shift,0 
,,,,,BFIV_LVACLG,0,,,,,,parallel shift,0 
,,,,,BFIV_MAXIDX,0,,,,,,parallel shift,0 
,,,,,BFIV_MAXRMAX,0,,,,,,parallel shift,0 
,,,,,BFIV_PANEURAGG_EUR_UNHEDG,0,,,,,,parallel shift,0 
,,,,,BFIV_PDGATR,0,,,,,,parallel shift,0 
,,,,,BFIV_SBJYL,0,,,,,,parallel shift,0 
,,,,,BFIV_SBWGNJYC,0,,,,,,parallel shift,0 
,,,,,BFIV_SBWGNJYU,0,,,,,,parallel shift,0 
,,,,,BFIV_SPCBCR,0,,,,,,parallel shift,0 
,,,,,BFIV_USAGG_USD_UNHEDG,0,,,,,,parallel shift,0 
,,,,,RE_BELGIUM,0,,,,,,parallel shift,0.086947 
,,,,,RE_CEE,0,,,,,,parallel shift,0.087222 
,,,,,RE_FRANCE,0,,,,,,parallel shift,0.099741 
,,,,,RE_GERMANY,0,,,,,,parallel shift,0.058501 
,,,,,RE_ITALY,0,,,,,,parallel shift,0.10342 
,,,,,RE_NETHERLANDS,0,,,,,,parallel shift,0.093244 
,,,,,RE_NORDICS,0,,,,,,parallel shift,0.066107 
,,,,,RE_PORTUGAL,0,,,,,,parallel shift,0.12849 
,,,,,RE_SPAIN,0,,,,,,parallel shift,0.10771 
,,,,,RE_UK,0,,,,,,parallel shift,0.080046 
,,,,,REIV_ELHK,0,,,,,,parallel shift,0 
,,,,,REIV_ELUK,0,,,,,,parallel shift,0 
,,,,,REIV_EPGR,0,,,,,,parallel shift,0 
,,,,,REIV_EPNL,0,,,,,,parallel shift,0 
,,,,,REIV_RMS,0,,,,,,parallel shift,0 
,,,,,INFRLZ_CZK,0,,,,,,parallel shift,0 
,,,,,INFEXP_CZK,0,,,,,,parallel shift,0 
,,,,,INFRLZ_EUR,0,,,,,,parallel shift,0 
,,,,,INFEXP_EUR,0,,,,,,parallel shift,0 
,,,,,INFRLZ_HUF,0,,,,,,parallel shift,0 
,,,,,INFEXP_HUF,0,,,,,,parallel shift,0 
,,,,,INFRLZ_KRW,0,,,,,,parallel shift,0 
,,,,,INFEXP_KRW,0,,,,,,parallel shift,0 
,,,,,INFRLZ_PLN,0,,,,,,parallel shift,0 
,,,,,INFEXP_PLN,0,,,,,,parallel shift,0 
,,,,,INFRLZ_RON,0,,,,,,parallel shift,0 
,,,,,INFEXP_RON,0,,,,,,parallel shift,0 
,,,,,CS_EUROZONE_FINANCIALS,0,,,,,,parallel shift,0 
,,,,,CS_EUROZONE_NONFINANCIALS,0,,,,,,parallel shift,0 
,,,,,CS_US_AND_REST_OF_WORLD,0,,,,,,parallel shift,0 
,,,,,CS_ASIA,0,,,,,,parallel shift,0 
,,,,,CS_EUROZONE_NONDOMESTIC_SOVEREIGNS,0,,,,,,parallel shift,0 
,,,,,CS_EUROZONE_STRUCTUREDCREDIT,0,,,,,,parallel shift,0 
,,,,,ILP_EUR,0,,,,,,parallel shift,0 
,,,,,ILP_US,0,,,,,,parallel shift,0 
,,,,,ULP_JP,0,,,,,,parallel shift,0 
,,,,,ILP_HK,0,,,,,,parallel shift,0 
,,SSMC_1,1 
,,,,,EQ_4GSPC,0,,,,,,parallel shift,0.11584 
,,,,,EQ_AEX,0,,,,,,parallel shift,0.23671 
,,,,,EQ_AMX,0,,,,,,parallel shift,0.058911 
,,,,,EQ_ASCX,0,,,,,,parallel shift,0.024234 
,,,,,EQ_BETFI,0,,,,,,parallel shift,0.083424 
,,,,,EQ_BETI,0,,,,,,parallel shift,-0.024717 
,,,,,EQ_BUX,0,,,,,,parallel shift,0.20438 
,,,,,EQ_CEMU_USD,0,,,,,,parallel shift,0.44217 
,,,,,EQ_CIEU,0,,,,,,parallel shift,0.12537 
,,,,,EQ_CIJP_USD,0,,,,,,parallel shift,0.12268 
,,,,,EQ_CIKK_USD,0,,,,,,parallel shift,0.16936 
,,,,,EQ_FTSE,0,,,,,,parallel shift,-0.0096527 
,,,,,EQ_HSI,0,,,,,,parallel shift,0.60963 
,,,,,EQ_IBEX,0,,,,,,parallel shift,-0.093814 
,,,,,EQ_IXIC,0,,,,,,parallel shift,-0.32627 
,,,,,EQ_KLSE,0,,,,,,parallel shift,-0.88427 
,,,,,EQ_KS11,0,,,,,,parallel shift,-0.94357 
,,,,,EQ_MSCIWO,0,,,,,,parallel shift,-0.36064 
,,,,,EQ_MSDUEAFE,0,,,,,,parallel shift,-0.23735 
,,,,,EQ_MSEUEGF,0,,,,,,parallel shift,0.44945 
,,,,,EQ_N100,0,,,,,,parallel shift,0.078992 
,,,,,EQ_N225,0,,,,,,parallel shift,-0.14645 
,,,,,EQ_NDX,0,,,,,,parallel shift,0.011417 
,,,,,EQ_PX,0,,,,,,parallel shift,-0.50006 
,,,,,EQ_RUX,0,,,,,,parallel shift,0.21199 
,,,,,EQ_SETI,0,,,,,,parallel shift,-0.41425 
,,,,,EQ_SPX,0,,,,,,parallel shift,0.25323 
,,,,,EQ_SSEC,0,,,,,,parallel shift,0.083335 
,,,,,EQ_STOXX50E,0,,,,,,parallel shift,-0.10619 
,,,,,EQ_TOPX,0,,,,,,parallel shift,-0.22403 
,,,,,EQ_WIG,0,,,,,,parallel shift,0.47557 
,,,,,EQ_ASE,0,,,,,,parallel shift,-0.35277 
,,,,,EQ_CECEEUR,0,,,,,,parallel shift,0.19834 
,,,,,EQ_EMUMIDCAP,0,,,,,,parallel shift,-0.18896 
,,,,,EQ_FBM100,0,,,,,,parallel shift,-0.40084 
,,,,,EQ_HFRXEW,0,,,,,,parallel shift,-0.083513 
,,,,,EQ_HFRXGLE,0,,,,,,parallel shift,0.038676 
,,,,,EQ_MSDLWI,0,,,,,,parallel shift,-0.36066 
,,,,,EQ_MXEF,0,,,,,,parallel shift,-0.27483 
,,,,,EQ_MXEU,0,,,,,,parallel shift,-0.1267 
